age,height,weight,throws,brk,pitches,starter,before,TJ,diff,S
31,76,210,L,9.948279302876047,817,FALSE,90.13567567567567,0,NA,FALSE
32,76,210,L,9.3522941666335,283,FALSE,89.73846153846154,0,NA,FALSE
29,70,210,R,10.431051510635337,158,FALSE,92.87307692307692,0,NA,FALSE
30,70,210,R,10.010404742256705,1104,TRUE,92.17411095305832,0,NA,FALSE
31,70,210,R,10.666934837010505,465,FALSE,92.38148148148147,0,NA,FALSE
25,69,165,L,8.96988794831013,254,FALSE,89.1032786885246,0,NA,FALSE
26,69,165,L,8.702339339276733,555,FALSE,89.25865384615385,0,NA,FALSE
27,74,240,R,7.78726255185334,954,FALSE,94.86542372881355,0,NA,FALSE
28,74,240,R,8.427060201186016,387,FALSE,95.93157894736842,0,NA,FALSE
29,74,240,R,7.476420575374253,124,FALSE,94.06933333333333,0,NA,FALSE
23,73,190,R,9.411107891689175,323,TRUE,92.21420118343195,0,1.0696016334694605,TRUE
24,73,190,R,8.728599224253095,350,TRUE,92.7679104477612,0,NA,FALSE
25,73,190,R,9.06186807699038,2490,TRUE,93.94923469387756,0,NA,FALSE
26,73,190,R,9.11953585051671,2790,TRUE,92.84281961471103,0,NA,FALSE
27,73,190,R,10.092687952851497,3005,TRUE,93.28380281690141,0,NA,FALSE
28,76,227,R,8.470723880233898,172,TRUE,90.19821428571429,0,NA,FALSE
28,74,220,R,11.843787344457839,200,FALSE,95.67164179104478,0,NA,FALSE
22,77,215,R,6.848006385530531,241,TRUE,91.84150943396227,0,NA,FALSE
23,77,215,R,6.524869571222641,897,TRUE,91.12052980132451,0,3.6445495637548504,TRUE
24,77,215,R,7.389591791345159,1855,TRUE,92.00095389507155,0,3.0192551641619048,TRUE
25,77,215,R,7.8697814469225245,1819,TRUE,92.56428571428572,0,0.9316326530612287,TRUE
27,77,215,R,8.089350490169535,456,TRUE,94.76507936507936,0,NA,FALSE
28,77,215,R,8.639676051273588,631,TRUE,95.02020905923345,0,NA,FALSE
29,77,215,R,7.852710045535633,162,TRUE,93.49591836734695,0,NA,FALSE
26,74,220,R,10.672099641121255,279,TRUE,91.05953757225433,0,NA,FALSE
27,74,220,R,9.27824586109198,2403,TRUE,91.9042223786066,0,-2.770889045273279,TRUE
28,74,220,R,9.672691857330449,1330,TRUE,90.96149217809868,0,NA,FALSE
29,74,220,R,10.21042986192246,448,TRUE,90.19960784313726,0,NA,FALSE
31,74,220,R,9.581300417786846,160,TRUE,89.13333333333333,0,NA,FALSE
26,74,225,L,10.4037171862907,449,TRUE,91.77970588235294,0,NA,FALSE
24,74,220,R,6.854680809977485,451,TRUE,88.92178217821782,0,NA,FALSE
25,74,220,R,6.302308799539613,112,TRUE,89.78999999999999,0,NA,FALSE
25,75,217,R,8.83223254958989,1993,TRUE,94.40720720720721,0,NA,FALSE
26,75,217,R,7.316612007005696,760,FALSE,95.86149425287357,0,NA,FALSE
27,75,217,R,9.044238098731345,1294,FALSE,96.32593659942363,0,NA,FALSE
28,75,217,R,8.204908234799655,1292,TRUE,94.96510318949343,0,NA,FALSE
33,75,210,R,8.275150996850687,1967,TRUE,90.30637329286799,0,-2.0089003686802585,TRUE
34,75,210,R,9.059460558223064,3094,TRUE,89.69650698602794,0,NA,FALSE
35,75,210,R,8.770143734034233,2532,TRUE,89.45936395759718,0,NA,FALSE
36,75,210,R,8.532511069989956,1865,TRUE,89.1198224852071,0,NA,FALSE
37,75,210,R,8.105265694043203,2969,TRUE,88.29747292418773,0,NA,FALSE
28,75,215,R,7.32391146826539,2e3,TRUE,91.36637168141593,0,NA,FALSE
29,75,215,R,7.653011152637319,2290,TRUE,92.09516483516484,0,NA,FALSE
30,75,215,R,7.640051021513197,2935,TRUE,91.98421052631579,0,NA,FALSE
39,71,175,R,9.5619960414236,123,FALSE,91.70526315789475,0,NA,FALSE
24,76,212,L,9.861789902471946,215,FALSE,99.5611111111111,0,0.6902777777777942,TRUE
25,76,212,L,10.849051769348604,877,FALSE,97.80974289580513,0,1.63169047485556,TRUE
26,76,212,L,11.43607136795167,1225,FALSE,97.72574626865672,0,2.6566599409163842,TRUE
27,76,212,L,10.8554815575862,1112,FALSE,98.22644889357217,0,NA,FALSE
28,76,212,L,10.372828629470943,940,FALSE,100.2513888888889,0,-1.595190541781463,TRUE
29,76,212,L,10.560781199589005,1180,FALSE,99.44143337066069,0,NA,FALSE
30,76,212,L,11.100184557125788,952,FALSE,100.3824062095731,0,NA,FALSE
32,76,212,L,9.862511480572682,919,FALSE,98.65619834710743,0,NA,FALSE
42,72,200,L,10.095279837885736,461,FALSE,87.80752688172043,0,NA,FALSE
27,74,190,R,7.851177715120434,697,TRUE,90.62822580645161,0,NA,FALSE
28,74,190,R,7.821427788555037,1576,TRUE,90.53090062111801,0,NA,FALSE
29,74,190,R,8.512788586698319,157,FALSE,90.73695652173912,0,NA,FALSE
29,73,195,R,8.185483836274587,1119,TRUE,89.60406189555127,0,NA,FALSE
30,73,195,R,8.032036719065776,440,TRUE,89.62538860103628,0,NA,FALSE
31,73,195,R,9.800133160344162,799,TRUE,89.32276422764228,0,NA,FALSE
27,75,200,L,9.450233222197955,237,FALSE,88.8890243902439,0,NA,FALSE
29,73,200,R,6.21185256186139,183,FALSE,94.32727272727273,0,NA,FALSE
26,70,205,R,9.973900740672924,101,FALSE,96.35593220338983,0,NA,FALSE
26,74,210,L,10.247602813016556,750,FALSE,95.30162162162162,0,NA,FALSE
27,74,210,L,9.929536853613268,1293,FALSE,95.79796954314722,0,NA,FALSE
29,74,210,L,9.09113678002262,1225,FALSE,98.03121098626717,0,NA,FALSE
27,73,240,R,9.294309580767164,382,FALSE,94.39076923076922,0,NA,FALSE
26,72,240,R,9.207682643162562,1869,TRUE,90.56940912490651,0,NA,FALSE
27,72,240,R,9.905160640353303,858,TRUE,91.14833597464342,0,NA,FALSE
27,76,230,R,8.152320594974164,350,FALSE,98.01293103448276,0,NA,FALSE
26,75,230,L,7.871648300753539,1761,TRUE,92.65928205128205,0,NA,FALSE
27,75,230,L,6.976193768790855,398,TRUE,91.7248062015504,0,NA,FALSE
27,76,230,R,7.6274560908607665,454,TRUE,90.82442748091603,0,NA,FALSE
28,76,230,R,7.899270643094227,471,TRUE,90.04264705882352,0,NA,FALSE
29,76,230,R,8.277693401530266,440,TRUE,90.72579617834396,0,NA,FALSE
28,74,185,R,8.038912230147146,133,FALSE,93.41780821917808,0,NA,FALSE
29,74,185,R,9.740762544164774,510,TRUE,94.38648648648649,0,NA,FALSE
30,74,185,R,8.82639576520276,1409,TRUE,92.87416666666667,0,NA,FALSE
27,73,200,L,6.639745567553082,151,FALSE,94.94186046511628,0,NA,FALSE
26,74,200,R,8.978319859170533,997,TRUE,92.93603603603603,0,NA,FALSE
27,74,200,R,9.49809663292924,1436,TRUE,94.55911708253359,0,NA,FALSE
24,72,195,R,10.257495363354039,185,TRUE,97.21848739495799,0,NA,FALSE
25,72,195,R,10.443799542675208,2975,TRUE,96.91425422483468,0,NA,FALSE
26,72,195,R,9.870481501368298,2646,TRUE,96.51064102564104,0,NA,FALSE
27,72,195,R,9.607983644570002,3047,TRUE,96.15884016973126,0,NA,FALSE
27,71,185,R,9.179284854413691,871,FALSE,95.73654159869494,0,NA,FALSE
28,71,185,R,9.031282888965775,1371,TRUE,95.16153846153846,0,NA,FALSE
29,71,185,R,10.796003655148837,871,FALSE,95.06677740863788,0,NA,FALSE
30,71,185,R,9.539910621886406,969,FALSE,95.88537414965987,0,NA,FALSE
26,72,210,R,7.746092769781647,1051,TRUE,94.53130929791271,0,NA,FALSE
27,72,210,R,7.989873724980872,624,TRUE,95.32413793103447,0,NA,FALSE
28,72,210,R,6.1539179482065105,704,TRUE,94.7788395904437,0,NA,FALSE
29,77,205,R,8.4440485765232,158,FALSE,91.9078431372549,0,NA,FALSE
27,74,237,R,6.244660018335021,607,TRUE,89.32804232804233,0,NA,FALSE
30,74,215,R,8.299163463344271,346,TRUE,90.55462962962963,0,NA,FALSE
26,71,175,L,9.307019083085915,142,FALSE,91.83461538461539,0,NA,FALSE
27,71,175,L,9.355532501119827,674,TRUE,90.74768392370572,0,NA,FALSE
25,74,225,R,8.081050725623413,162,FALSE,94.90347826086956,0,NA,FALSE
26,74,225,R,8.57732603978132,394,FALSE,94.02078431372549,0,NA,FALSE
32,71,198,L,8.41746443444333,259,FALSE,89.82795698924731,0,NA,FALSE
33,71,198,L,7.565113045698825,118,FALSE,88.93333333333334,0,NA,FALSE
27,75,225,R,8.893557677346607,101,TRUE,91.93018867924529,0,NA,FALSE
28,75,225,R,8.075254722858826,465,FALSE,94.59478672985782,0,NA,FALSE
29,75,225,R,9.236673994936293,1054,FALSE,94.60622710622711,0,NA,FALSE
30,75,225,R,7.788371866356051,564,FALSE,95.19884615384616,0,NA,FALSE
26,73,190,R,10.247528025441799,346,FALSE,92.81005025125629,0,NA,FALSE
26,75,234,L,10.398944905714162,1003,TRUE,91.04175438596492,0,NA,FALSE
27,75,234,L,10.351484995943135,1683,TRUE,91.15843902439023,0,NA,FALSE
26,72,210,L,7.702641616165047,719,FALSE,95.21369047619046,0,-1.8792818740399184,TRUE
27,72,210,L,8.043206743114967,1159,FALSE,95.22925531914893,0,NA,FALSE
28,72,210,L,8.566308279676706,1118,FALSE,93.36553133514987,0,2.127587930905179,TRUE
29,72,210,L,8.524717353934848,1098,FALSE,92.82052401746725,0,NA,FALSE
30,72,210,L,6.841075412754078,168,FALSE,93.33440860215055,0,NA,FALSE
32,72,210,L,8.268288977710352,332,FALSE,95.49311926605505,0,NA,FALSE
27,75,200,R,8.920209058201294,1816,TRUE,90.08794178794179,0,NA,FALSE
28,75,200,R,9.448647073159758,1230,TRUE,89.56120996441281,0,NA,FALSE
27,75,205,R,7.64224107681802,307,FALSE,94.57710843373494,0,NA,FALSE
25,76,214,L,12.04148082282587,114,FALSE,91.912,0,2.070413087934554,TRUE
26,76,214,L,11.024320538754505,1818,TRUE,91.74408026755853,0,2.588752753079376,TRUE
27,76,214,L,11.063768462172762,1111,TRUE,91.30269277845778,0,NA,FALSE
28,76,214,L,11.140882231440807,666,TRUE,91.75960854092527,0,NA,FALSE
29,76,214,L,9.8529751636643,1088,FALSE,93.98241308793456,0,NA,FALSE
30,76,214,L,9.862538390451906,671,FALSE,94.3328330206379,0,NA,FALSE
30,75,220,R,8.430028970605719,251,TRUE,90.30940170940171,0,NA,FALSE
30,75,215,R,7.31169159698817,179,FALSE,92.5375,0,NA,FALSE
31,75,215,R,8.320494727870093,433,FALSE,92.30204081632652,0,NA,FALSE
29,77,190,L,8.28916420999866,305,FALSE,92.26071428571429,0,NA,FALSE
25,76,232,R,8.588423222786405,194,TRUE,92.98660714285714,0,NA,FALSE
26,76,232,R,8.57178998380582,697,TRUE,92.54986666666666,0,NA,FALSE
27,76,232,R,9.207647524052872,560,TRUE,92.88493975903614,0,NA,FALSE
28,76,232,R,9.853883871726062,712,TRUE,92.01107784431137,0,NA,FALSE
29,74,202,R,10.132544681864134,2150,TRUE,87.90489396411093,0,1.5253057031103765,TRUE
30,74,202,R,10.569766492762598,402,TRUE,88.24354066985647,0,NA,FALSE
31,74,202,R,11.039922329286426,1121,TRUE,89.53338028169014,0,NA,FALSE
32,74,202,R,10.887647379592073,3039,TRUE,89.34802036199095,0,NA,FALSE
33,74,202,R,10.434897339511606,2771,TRUE,89.4301996672213,0,NA,FALSE
28,74,205,R,7.938840324540398,248,FALSE,92.55496688741721,0,NA,FALSE
29,74,205,R,9.486990947204301,133,FALSE,91.32027027027027,0,NA,FALSE
26,74,205,R,7.371058352065724,694,FALSE,97.19558823529412,0,NA,FALSE
27,74,205,R,7.457275707002165,1181,FALSE,96.48983286908077,0,NA,FALSE
28,74,205,R,6.733826832635981,1112,FALSE,97.20506108202443,0,NA,FALSE
29,74,205,R,7.170004223799463,899,FALSE,98.1095744680851,0,NA,FALSE
27,72,210,R,6.81847722338374,445,FALSE,94.2679856115108,0,NA,FALSE
28,72,210,R,6.416237651100405,1306,FALSE,94.24069627851141,0,NA,FALSE
28,74,210,R,7.228681522331366,169,TRUE,91.2826923076923,0,NA,FALSE
29,74,210,R,6.855455543063042,1337,TRUE,90.96974789915966,0,0.26927649108425555,TRUE
30,74,210,R,6.410824910669364,1300,TRUE,90.38134057971014,0,NA,FALSE
33,74,210,R,9.80162945443739,226,FALSE,91.23902439024391,0,NA,FALSE
25,75,245,L,11.236566231690126,458,TRUE,87.80985401459854,0,NA,FALSE
26,75,245,L,11.201563854725029,536,TRUE,87.79125,0,NA,FALSE
28,75,245,L,9.254432036804511,989,TRUE,87.79170506912442,0,NA,FALSE
28,75,215,R,8.205022798786034,234,TRUE,91.82222222222222,0,NA,FALSE
25,73,210,L,10.718742504081229,596,FALSE,93.45454545454545,0,NA,FALSE
26,73,210,L,10.091415641299179,539,FALSE,93.98390804597702,0,NA,FALSE
27,73,210,L,8.407986474203536,894,FALSE,94.03254716981132,0,NA,FALSE
27,71,210,L,11.769564204141496,434,FALSE,92.02149253731343,0,-0.9370097786927403,TRUE
28,71,210,L,12.443342016453837,1037,FALSE,91.44205479452054,0,0.4616729202282386,TRUE
29,71,210,L,12.613974144605093,1065,FALSE,92.28352272727273,0,NA,FALSE
30,71,210,L,12.05970830993449,684,FALSE,93.23937360178971,0,NA,FALSE
31,71,210,L,12.15742828563295,261,FALSE,91.0844827586207,0,NA,FALSE
32,71,210,L,10.789527641585016,954,FALSE,91.90372771474878,0,NA,FALSE
26,77,220,R,9.495292860118854,532,FALSE,92.96249999999999,0,NA,FALSE
28,77,220,R,8.975118484083804,929,TRUE,92.85333333333332,0,1.275985401459863,TRUE
32,77,220,R,7.892792949009426,3004,TRUE,94.12931873479319,0,NA,FALSE
28,74,165,L,10.650726153005133,492,FALSE,88.89939024390245,0,NA,FALSE
29,74,165,L,9.88531593188629,150,FALSE,89.245,0,NA,FALSE
26,75,210,R,9.616733907314028,596,TRUE,96.07508417508417,0,NA,FALSE
27,75,210,R,10.184076851785196,388,TRUE,94.73484848484848,0,NA,FALSE
27,76,235,L,9.073921484005337,374,TRUE,94.79673469387755,0,NA,FALSE
28,76,235,L,9.313393638876034,1181,TRUE,94.71949044585988,0,NA,FALSE
29,76,235,L,9.480635671004796,1107,TRUE,94.23705722070845,0,NA,FALSE
30,76,235,L,9.337019893848453,1944,TRUE,96.7652605459057,0,NA,FALSE
29,74,235,L,10.069630735544987,805,FALSE,93.67418478260869,0,NA,FALSE
26,74,225,R,9.077678006035928,980,TRUE,92.05587761674718,0,NA,FALSE
27,74,225,R,8.515164815214526,793,TRUE,93.0146288209607,0,NA,FALSE
28,74,190,L,9.198626806875984,216,FALSE,87.74432989690722,0,NA,FALSE
30,74,195,R,7.2892290655721315,444,TRUE,95.01219512195122,0,NA,FALSE
31,74,195,R,8.199573050651086,290,FALSE,95.16089743589744,0,NA,FALSE
32,74,195,R,8.792087886890402,1215,FALSE,94.9801652892562,0,NA,FALSE
33,74,195,R,8.708765030013147,1038,FALSE,94.85064102564102,0,NA,FALSE
30,72,170,L,11.105075154069967,103,FALSE,92.92602739726028,0,NA,FALSE
28,75,209,R,7.5295993899326845,147,FALSE,94.10625,0,NA,FALSE
29,71,210,R,8.230342686211868,293,FALSE,95.69484536082474,0,NA,FALSE
26,74,195,R,8.456569734200121,201,TRUE,90.87647058823529,0,NA,FALSE
32,72,195,R,7.498700997914992,400,TRUE,91.42301587301587,0,NA,FALSE
28,71,210,R,9.038187391106247,534,TRUE,87.61764705882354,0,NA,FALSE
25,74,180,R,7.666737633756825,258,TRUE,93.234375,0,NA,FALSE
26,74,180,R,8.603643410844295,1410,TRUE,93.55954323001632,0,NA,FALSE
27,74,180,R,7.557375599468289,1079,TRUE,93.08503118503118,0,NA,FALSE
28,74,220,R,8.353501491288807,761,TRUE,90.9364705882353,0,NA,FALSE
29,74,220,R,7.991749559598018,450,TRUE,91.57870370370371,0,NA,FALSE
27,76,190,R,7.291817669175399,387,FALSE,90.55253164556962,0,NA,FALSE
29,73,180,L,8.725756006218079,472,TRUE,88.35933609958505,0,NA,FALSE
26,75,205,L,9.940203502761582,1386,TRUE,88.32027027027026,0,-0.0910873908928238,TRUE
27,75,205,L,9.385044564620006,2506,TRUE,88.99735915492958,0,NA,FALSE
28,75,205,L,9.259161297743386,3018,TRUE,89.66254480286737,0,NA,FALSE
29,75,205,L,9.441524364182586,3517,TRUE,88.85402010050251,0,NA,FALSE
30,75,205,L,8.326418364953843,2712,TRUE,88.22918287937743,0,NA,FALSE
27,77,220,R,5.769184065723655,361,FALSE,95.03271604938271,0,NA,FALSE
25,76,220,R,7.805211650403455,915,TRUE,91.76091644204853,0,NA,FALSE
26,76,220,R,7.785414820466717,551,TRUE,92.29575471698114,0,NA,FALSE
27,76,220,R,8.409190464545519,851,FALSE,91.25119047619049,0,NA,FALSE
28,76,220,R,7.689584279884408,278,FALSE,90.92727272727274,0,NA,FALSE
28,71,210,L,8.54961482004649,314,TRUE,88.31681415929202,0,1.1643623112962018,TRUE
29,71,210,L,8.818264832006172,2502,TRUE,89.27117486338798,0,-0.28822031793343683,TRUE
30,71,210,L,7.220568660885773,1452,TRUE,89.69450171821305,0,NA,FALSE
31,71,210,L,7.288153375616078,935,TRUE,89.8019801980198,0,NA,FALSE
32,71,210,L,8.500384956284252,305,FALSE,89.48117647058822,0,NA,FALSE
33,71,210,L,6.903998431173269,500,TRUE,88.98295454545455,0,NA,FALSE
28,75,170,L,9.806252916927509,1006,FALSE,92.49408284023669,0,NA,FALSE
29,75,170,L,10.57714477489861,839,FALSE,93.29411764705883,0,NA,FALSE
27,74,220,L,7.963870625595293,118,FALSE,92.74545454545455,0,0.41864801864801393,TRUE
28,74,220,L,10.082244669098626,248,FALSE,93.4,0,-1.046666666666681,TRUE
29,74,220,L,9.195825808520608,516,FALSE,92.7392523364486,0,NA,FALSE
31,74,220,L,8.157498431895448,125,FALSE,93.16410256410256,0,NA,FALSE
32,74,220,L,6.955733962594549,200,FALSE,92.35333333333332,0,NA,FALSE
26,74,220,R,9.401156162936584,672,TRUE,91.23709677419355,0,-2.041718622933047,TRUE
27,74,220,R,8.1621913884703865,2464,TRUE,90.22326732673268,0,NA,FALSE
28,74,220,R,8.866825324849374,879,TRUE,88.63907284768212,0,NA,FALSE
29,74,220,R,8.079680006763832,290,TRUE,89.19779411764705,0,NA,FALSE
30,74,220,R,8.127916567812658,3053,TRUE,89.1953781512605,0,NA,FALSE
25,68,180,R,8.74056256344337,2082,TRUE,93.60916870415649,0,-1.0819842381370819,TRUE
26,68,180,R,6.911053065051019,295,TRUE,92.48421052631579,0,NA,FALSE
27,68,180,R,6.561810063011121,3102,TRUE,92.60399061032865,0,NA,FALSE
29,68,180,R,6.503248317664474,1707,TRUE,92.5271844660194,0,NA,FALSE
28,72,205,L,9.379653773660065,659,FALSE,90.20977443609023,0,NA,FALSE
29,72,205,L,9.162168941577926,797,FALSE,89.08951612903226,0,NA,FALSE
26,74,180,L,9.245589897786502,242,FALSE,87.864,0,NA,FALSE
27,74,180,L,9.339322333893508,194,TRUE,87.06739130434782,0,NA,FALSE
32,74,180,L,10.507042383103082,302,TRUE,88.0909090909091,0,NA,FALSE
28,76,210,R,7.490593339520367,180,FALSE,93.91066666666667,0,NA,FALSE
29,76,210,R,8.622577924733031,725,FALSE,94.15843373493975,0,NA,FALSE
30,75,220,L,11.033411352045128,573,FALSE,89.693125,0,NA,FALSE
31,75,220,L,10.888933337606845,167,FALSE,90.16511627906976,0,NA,FALSE
31,72,180,R,8.922226369537901,291,TRUE,89.9785046728972,0,NA,FALSE
26,72,160,R,7.702162488396305,612,FALSE,95.1908256880734,0,NA,FALSE
28,72,160,R,7.053534132831881,740,FALSE,93.29655172413794,0,NA,FALSE
26,72,204,R,8.9213781872909,131,FALSE,88.54375,0,NA,FALSE
28,77,215,R,8.427984891625751,169,FALSE,90.28295454545454,0,NA,FALSE
29,77,215,R,8.284401445318224,228,FALSE,89.86829268292682,0,NA,FALSE
30,77,215,R,9.15355957150896,582,FALSE,91.12417582417582,0,NA,FALSE
28,73,225,R,9.303519403554725,148,FALSE,92.43157894736842,0,NA,FALSE
26,73,231,R,9.568975696942825,235,FALSE,94.63103448275862,0,NA,FALSE
28,73,231,R,7.646139487362786,132,FALSE,94.33846153846154,0,NA,FALSE
29,73,195,R,10.755263084321678,234,FALSE,91.53294117647059,0,NA,FALSE
30,73,195,R,11.53051989869652,1029,FALSE,91.9938864628821,0,NA,FALSE
26,76,235,R,8.219124809113335,206,FALSE,94.28936170212766,0,NA,FALSE
27,76,235,R,8.404317078113511,498,FALSE,94.07474747474747,0,NA,FALSE
29,76,185,R,8.802893884014871,115,TRUE,90.9913043478261,0,NA,FALSE
29,75,220,R,8.768453357778812,218,FALSE,94.43774834437086,0,NA,FALSE
24,75,180,L,10.142752242747008,209,FALSE,84.26635514018692,0,NA,FALSE
25,75,180,L,8.640497028348696,246,FALSE,84.04819277108433,0,NA,FALSE
26,75,180,L,10.870551626494322,789,FALSE,85.42323462414579,0,NA,FALSE
28,74,195,R,7.883814444804169,995,TRUE,92.08560311284047,0,NA,FALSE
27,75,200,R,10.142732872751667,246,FALSE,94.27114093959732,0,NA,FALSE
27,74,220,L,9.17706417604302,304,TRUE,89.896875,0,NA,FALSE
25,76,200,R,10.885557599722468,326,FALSE,97.50529801324502,0,NA,FALSE
26,76,200,R,9.582690848230296,1480,TRUE,95.0573726541555,0,NA,FALSE
27,76,200,R,9.006681550029805,2118,TRUE,95.23099133782483,0,NA,FALSE
30,75,225,R,8.658212768943926,180,FALSE,93.11337579617835,0,NA,FALSE
24,75,190,R,9.449209698703052,796,TRUE,95.91979797979799,0,NA,FALSE
25,75,190,R,10.52140387845508,1844,TRUE,94.74244604316547,0,-1.145522966242396,TRUE
26,75,190,R,10.90994783517623,1778,TRUE,95.31579384871155,0,NA,FALSE
27,75,190,R,10.261417736533684,3113,TRUE,94.79479334406871,0,NA,FALSE
29,75,190,R,9.451999163528049,3004,TRUE,93.59692307692308,0,NA,FALSE
29,71,205,R,7.18997286972072,398,FALSE,94.26120689655171,0,NA,FALSE
30,71,205,R,6.520760377965799,200,FALSE,93.12291666666665,0,NA,FALSE
26,76,235,R,8.580052580730875,680,TRUE,94.34282352941176,0,NA,FALSE
27,76,235,R,8.257062079889165,2788,TRUE,95.08732943469785,0,NA,FALSE
28,76,235,R,8.735236185846519,1637,TRUE,96.01016574585636,0,NA,FALSE
26,76,210,R,7.643236245225115,134,FALSE,92.12978723404257,0,NA,FALSE
27,76,210,R,8.506438132910986,174,FALSE,91.88503937007874,0,NA,FALSE
28,76,210,R,9.994644988661806,392,FALSE,94.3157894736842,0,NA,FALSE
29,76,210,R,8.917846058165425,862,TRUE,93.82879078694818,0,NA,FALSE
28,75,230,R,9.226465758520005,198,FALSE,91.04096385542168,0,NA,FALSE
26,74,210,R,10.627492819474114,110,FALSE,96.0662162162162,0,NA,FALSE
27,74,210,R,9.316972338715379,242,FALSE,94.11724137931034,0,NA,FALSE
26,76,180,R,8.626155775485632,897,TRUE,91.2044014084507,0,NA,FALSE
27,73,235,R,7.195723854347747,1099,FALSE,94.52768777614139,0,0.5330669408397313,TRUE
28,73,235,R,8.125384828184863,654,FALSE,95.83134796238245,0,NA,FALSE
29,73,235,R,7.636061999590182,499,FALSE,96.513,0,NA,FALSE
31,73,235,R,9.729104804207616,486,FALSE,95.06075471698112,0,NA,FALSE
27,76,220,L,6.830492959511766,559,TRUE,89.88333333333334,0,NA,FALSE
30,75,205,L,10.800788287969327,135,FALSE,89.325,0,NA,FALSE
28,75,195,R,8.539154218124457,655,TRUE,92.16315789473684,0,NA,FALSE
28,72,190,R,9.636500143045284,484,TRUE,92.2563492063492,0,NA,FALSE
30,72,190,R,9.161810828505233,380,FALSE,93.17941176470588,0,NA,FALSE
28,75,230,R,8.823625256885121,498,TRUE,89.464,0,NA,FALSE
29,75,230,R,9.066422819193164,400,TRUE,87.76854460093897,0,NA,FALSE
31,78,220,R,9.395550346258863,715,TRUE,93.32269326683293,0,NA,FALSE
27,73,205,R,9.64892949368655,128,FALSE,93.00140845070423,0,NA,FALSE
26,75,195,L,10.282265719037092,966,TRUE,88.67034990791898,0,NA,FALSE
27,75,195,L,9.931437789840498,1209,TRUE,89.14616588419406,0,NA,FALSE
28,75,195,L,10.107648587053061,771,TRUE,90.8488888888889,0,NA,FALSE
25,74,195,L,10.524942128319541,547,TRUE,91.21686390532544,0,NA,FALSE
26,74,195,L,10.57803860479831,2256,TRUE,93.43008678881388,0,NA,FALSE
27,74,195,L,10.526724240897702,3174,TRUE,94.22753919563735,0,NA,FALSE
25,76,230,R,10.386747086519323,137,FALSE,94.68024691358025,0,-2.1209753904014406,TRUE
26,76,230,R,8.682628136154909,925,FALSE,94.54567526555387,0,-2.1230314467044167,TRUE
27,76,230,R,9.11361127654726,1172,FALSE,92.81654247391953,0,-0.5699392130499632,TRUE
28,76,230,R,7.973868143642066,930,FALSE,92.38340807174887,0,NA,FALSE
29,76,230,R,7.751567190621313,954,FALSE,92.55927152317881,0,NA,FALSE
30,76,230,R,7.936950866672393,1193,FALSE,92.42264381884945,0,NA,FALSE
31,76,230,R,8.304781930897427,1107,FALSE,92.24660326086956,0,NA,FALSE
27,72,195,L,6.75236139566925,253,FALSE,88.78709677419356,0,NA,FALSE
25,72,210,R,8.916149112611063,342,FALSE,93.33986486486486,0,NA,FALSE
27,72,210,R,9.30519520977347,185,FALSE,92.42835820895522,0,NA,FALSE
24,76,215,R,10.39747595329099,465,FALSE,97.05988857938719,0,NA,FALSE
25,76,215,R,10.811493607516745,1428,TRUE,95.10011173184358,0,NA,FALSE
26,76,215,R,11.378047020371538,2942,TRUE,94.7301519756839,0,NA,FALSE
26,76,195,L,8.976186138590343,204,FALSE,91.440625,0,0.6525358133086883,TRUE
27,76,195,L,9.486396535610208,1109,FALSE,91.35858407079645,0,NA,FALSE
28,76,195,L,9.243020062995992,569,FALSE,91.52852112676055,0,NA,FALSE
29,76,195,L,10.462194568277775,804,FALSE,92.60694087403598,0,NA,FALSE
30,76,195,L,9.960571212793289,1006,FALSE,92.09316081330869,0,NA,FALSE
28,74,205,L,11.215795293989212,340,TRUE,93.76646341463415,0,NA,FALSE
27,75,210,R,8.729096937848952,484,TRUE,93.22666666666667,0,NA,FALSE
28,75,210,R,11.783474783818054,545,TRUE,93.76124999999999,0,NA,FALSE
29,75,210,R,9.786577965541163,320,TRUE,91.17777777777779,0,NA,FALSE
26,71,205,R,9.036283941266326,533,FALSE,95.71716621253405,0,NA,FALSE
27,71,205,R,9.025441448142752,172,FALSE,93.88317757009345,0,NA,FALSE
25,78,240,R,9.591703784789235,2380,TRUE,97.02055555555556,0,NA,FALSE
26,78,240,R,8.831798199298605,2912,TRUE,97.96399217221135,0,NA,FALSE
27,78,240,R,10.28611942991863,424,TRUE,98.38095238095238,0,NA,FALSE
28,78,240,R,8.74551608947315,2412,TRUE,97.53493723849371,0,NA,FALSE
26,71,190,R,9.207145162583268,375,TRUE,92.47489539748953,0,1.5661098935157582,TRUE
27,71,190,R,9.247636213941488,1068,TRUE,91.99746031746032,0,NA,FALSE
28,71,190,R,10.388212713984704,510,FALSE,93.56809210526316,0,-0.6731130257652467,TRUE
29,71,190,R,10.220918677673584,625,FALSE,92.15227963525835,0,NA,FALSE
30,71,190,R,11.131676586335134,1143,FALSE,94.04100529100529,0,NA,FALSE
32,71,190,R,10.714501098896635,430,FALSE,92.89497907949792,0,NA,FALSE
25,75,225,R,8.067872480801253,262,FALSE,96.34394904458598,0,NA,FALSE
26,75,225,R,8.132035116636606,210,FALSE,95.77969924812031,0,NA,FALSE
27,75,225,R,9.35291583791413,525,FALSE,95.72788844621515,0,NA,FALSE
